data_rho1;data_rho2;data_rho3;data_rho4;data_rho5;data_rho6;data_rho7;data_rho8;data_rho9;data_rho10;data_rho11;data_rho12;data_rho13;data_rho14;data_rho15;data_rho16;data_rho17;data_rho18;data_rho19;data_rho20;data_rho21;data_rho22;data_rho23;data_rho24;data_rho25;data_rho26;data_rho27;data_rho28;data_rho29;data_rho30;data_rho31;data_rho32;data_rho33;data_rho34;data_rho35;data_rho36;data_rho37;data_rho38;data_rho39;data_rho40;data_rho41;data_rho42;data_rho43;data_rho44;data_rho45;data_rho46;data_rho47;data_rho48;data_rho49;data_rho50;data_rho51;data_rho52;data_rho53;data_rho54;data_rho55;data_rho56;data_rho57;data_rho58;data_rho59;data_rho60;data_rho61;data_rho62;data_rho63;data_rho64;data_rho65;data_rho66;data_rho67;data_rho68;data_rho69;data_rho70;data_rho71;data_rho72;data_rho73;data_rho74;data_rho75;data_rho76;data_rho77;data_rho78;data_rho79;data_rho80;data_rho81;data_rho82;data_rho83;data_rho84;data_rho85;data_rho86;data_rho87;data_rho88;data_rho89;data_rho90;data_rho91;data_rho92;data_rho93;data_rho94;data_rho95;data_rho96;data_rho97;data_rho98;data_rho99;data_rho100;data_rho101;data_rho102;data_rho103;data_rho104;data_rho105;data_rho106;data_rho107;data_rho108;data_rho109;data_rho110;data_rho111;data_rho112;data_rho113;data_rho114;data_rho115;data_rho116;data_rho117;data_rho118;data_rho119;data_rho120;data_rho121;data_rho122;data_rho123;data_rho124;data_rho125;data_rho126;data_rho127;data_rho128;data_rho129;data_rho130;data_rho131;data_rho132;data_rho133;data_rho134;data_rho135;data_rho136;data_rho137;data_rho138;data_rho139;data_rho140;data_rho141;data_rho142;data_rho143;data_rho144;data_rho145;data_rho146;data_rho147;data_rho148;data_rho149;data_rho150;data_rho151;data_rho152;data_rho153;data_rho154;data_rho155;data_rho156;data_rho157;data_rho158;data_rho159;data_rho160;data_rho161;data_rho162;data_rho163;data_rho164;data_rho165;data_rho166;data_rho167;data_rho168;data_rho169;data_rho170;data_rho171;data_rho172;data_rho173;data_rho174;data_rho175;time;volt;current;Volume;Aspect_Ratio;Integr_Surface_Area;centred_z;ST
0.903456585;0.901242355;0.903534522;0.900295025;0.899538334;0.897248103;0.894029728;0.891923047;0.887446332;0.883979533;0.879900808;0.874534608;0.869199096;0.862610811;0.856645921;0.850751145;0.844211203;0.838850705;0.832255301;0.825223216;0.820066769;0.812070283;0.807489758;0.800669939;0.794331459;0.788057604;0.783690013;0.776574565;0.772578185;0.767658741;0.762771915;0.760441186;0.755534844;0.751739747;0.748901922;0.74381891;0.743142628;0.740014257;0.737887466;0.736738665;0.733195323;0.733971095;0.732353543;0.731687866;0.731969702;0.73320095;0.735389786;0.735185194;0.735936444;0.737656553;0.740365366;0.744090434;0.745360545;0.749109573;0.750955722;0.755360796;0.760906207;0.763864297;0.768096736;0.773576193;0.779780568;0.784888868;0.790773145;0.795264981;0.802762309;0.807506576;0.814847018;0.821121778;0.826125971;0.832243444;0.839506825;0.845549881;0.852787999;0.858821326;0.863621008;0.869671985;0.874475248;0.878037987;0.882760208;0.886190258;0.89033942;0.89313286;0.897030825;0.898667513;0.898095558;0.898686882;0.90043496;0.900011754;0.899004251;0.89864655;0.895698119;0.893207743;0.889961003;0.885848844;0.88304163;0.878796484;0.87343055;0.86891239;0.863323616;0.857080951;0.853400808;0.846579542;0.840980483;0.834151849;0.82849623;0.821597784;0.815823027;0.808784594;0.80281984;0.797903824;0.791656542;0.786418479;0.779794782;0.774125948;0.77053842;0.764512297;0.760329359;0.756083733;0.75242422;0.748414561;0.744395412;0.741439707;0.739505993;0.73510488;0.734346507;0.732760905;0.73133615;0.727509283;0.728001747;0.726092252;0.728463846;0.725107643;0.7260246;0.727886732;0.727346433;0.731124815;0.732472961;0.73237466;0.734748429;0.737591064;0.740975197;0.743873853;0.747833634;0.750389997;0.755382273;0.758949998;0.76367071;0.769620393;0.772768163;0.777584008;0.784169127;0.789768311;0.7955634;0.80278452;0.808699284;0.814066658;0.821407146;0.825857373;0.833846189;0.840619184;0.84615871;0.850592272;0.85778789;0.862707375;0.868227534;0.87395841;0.877964178;0.882665076;0.88764918;0.891740505;0.893445391;0.898182329;0.899447151;0.900819498;0.903354788;195.0575204;8;0.273;2.494114567;0.8099631;6.940546072;-1.656666667;72.8
0.901775797;0.902862548;0.90178028;0.9018615;0.89974013;0.898767162;0.895527449;0.891235813;0.888909705;0.884412403;0.880288573;0.874881418;0.870621161;0.863904097;0.858749514;0.850954602;0.845061612;0.838986282;0.832358628;0.826862984;0.820105538;0.813176554;0.807469044;0.801540211;0.796473413;0.790330745;0.782619036;0.779094651;0.773203238;0.768545152;0.765046878;0.758964973;0.755491864;0.751581623;0.747509732;0.745792642;0.741619633;0.741894382;0.739725661;0.7382696;0.734958999;0.73570217;0.734054;0.733360225;0.733616228;0.734823644;0.733640349;0.736766314;0.737498724;0.739201374;0.741894814;0.74233869;0.746863921;0.749131689;0.752984178;0.756841493;0.762380612;0.765339101;0.769424549;0.774704279;0.780110224;0.785028372;0.790860378;0.797690093;0.803153963;0.809040648;0.814817189;0.821065329;0.827325529;0.833127221;0.839354106;0.84536166;0.852568135;0.858564914;0.863327362;0.869339501;0.87410339;0.880147717;0.883137985;0.887186758;0.890389911;0.89366217;0.895498707;0.897113603;0.899761644;0.900419223;0.898797188;0.898340451;0.899049113;0.897582333;0.89727149;0.893203675;0.889988868;0.886316155;0.883565453;0.87879444;0.873638784;0.869307761;0.863678624;0.859314757;0.853684934;0.846826405;0.841192477;0.836737485;0.828641621;0.824087671;0.818274909;0.811195087;0.805197986;0.798166533;0.793977039;0.786768563;0.782073267;0.776399439;0.771654907;0.766965764;0.762089292;0.758378214;0.754652913;0.750572159;0.74649186;0.74347989;0.741494381;0.737043989;0.736650819;0.734611558;0.733147974;0.72928444;0.729744028;0.731142039;0.730145327;0.730094674;0.727653659;0.729493682;0.730277371;0.732693427;0.734052759;0.736388978;0.736269256;0.740604924;0.742475596;0.745367496;0.749321461;0.753155834;0.756859335;0.760901161;0.76515108;0.771103714;0.774464749;0.782429436;0.786603443;0.791762773;0.797931419;0.802767197;0.8086504;0.815605846;0.821295579;0.828106832;0.836078699;0.840409946;0.845914791;0.852637797;0.858133105;0.864399457;0.869730471;0.874636208;0.879804047;0.884336953;0.887076696;0.891122214;0.895270138;0.897661022;0.901191971;0.902528127;0.901693828;196.057497;8;0.273;2.499386058;0.813308688;6.914865608;-1.671666667;72.8
0.905168634;0.906382556;0.905429488;0.902798071;0.90366706;0.89979661;0.898716412;0.894324832;0.892095211;0.886655609;0.880844593;0.87602107;0.87085472;0.86312018;0.856659385;0.851421428;0.844966311;0.839234014;0.830795063;0.825418603;0.818777834;0.81244403;0.8063623;0.798737084;0.793356934;0.787155515;0.781918021;0.775227693;0.769496562;0.76502879;0.761707598;0.755796022;0.751042454;0.747389805;0.74479071;0.743206826;0.739163735;0.736144213;0.73411836;0.733063923;0.732966505;0.730471519;0.72893369;0.728342787;0.728694878;0.729992312;0.73224373;0.732097241;0.732904121;0.734676247;0.73743444;0.741206759;0.742518418;0.746873615;0.750531868;0.755040065;0.758211709;0.761676479;0.768776126;0.774320343;0.778380998;0.785143537;0.790293484;0.796291082;0.80186618;0.808462392;0.816075705;0.820103289;0.827556965;0.833763605;0.841122491;0.844847166;0.852169767;0.860745133;0.865655592;0.872270217;0.876883432;0.882977698;0.885556793;0.891563493;0.894884977;0.897725115;0.899192718;0.903375761;0.902871665;0.903535117;0.905364441;0.905027913;0.902526339;0.901186449;0.901011929;0.898633967;0.895435404;0.891288505;0.88806312;0.884193559;0.878593245;0.873283887;0.868003517;0.861908591;0.856365526;0.849600851;0.844059865;0.837291243;0.831700181;0.824868353;0.818348467;0.812195205;0.806304062;0.799109116;0.793576628;0.787782002;0.781237027;0.776346447;0.771015158;0.767137874;0.762110285;0.757803465;0.752558227;0.74752046;0.743592031;0.74072284;0.738872073;0.734552964;0.734193541;0.73236143;0.72970524;0.727259432;0.727824221;0.725986912;0.725094588;0.725143759;0.726132275;0.72806663;0.727598697;0.728072389;0.729501075;0.731903349;0.735303124;0.736236005;0.740488573;0.743956974;0.745741461;0.750194295;0.754475861;0.758914062;0.764240376;0.768062343;0.774305297;0.778775281;0.785171696;0.79044252;0.796716083;0.801658286;0.81001355;0.816763795;0.822893447;0.829828561;0.835522803;0.842393609;0.848036943;0.854905707;0.860552894;0.864932524;0.872052274;0.877555311;0.882290105;0.887200809;0.890576798;0.894836811;0.898134306;0.900632548;0.904270958;0.905723329;0.905008572;197.0574932;8;0.273;2.512698979;0.801834862;6.988136527;-1.653333333;72.8
0.911300208;0.909610242;0.908594468;0.90875193;0.906714706;0.90396517;0.899944858;0.897238268;0.893124192;0.889492582;0.883558724;0.878804854;0.874026535;0.866180865;0.861013434;0.854280226;0.847732236;0.839976891;0.833391254;0.827937905;0.821223517;0.814294955;0.806320382;0.800427693;0.793310675;0.787714232;0.783409319;0.777280155;0.771458638;0.765979161;0.762524859;0.756580965;0.752139704;0.748024186;0.745355435;0.743706316;0.739596382;0.73651305;0.734425761;0.733311186;0.733152914;0.730597836;0.729000419;0.731683554;0.728644788;0.729884571;0.732077337;0.731872778;0.732618313;0.736504896;0.737021925;0.740728487;0.744908526;0.747773779;0.751108747;0.755530996;0.758472714;0.764072812;0.768178632;0.773478363;0.778695107;0.783839121;0.789542544;0.796419138;0.803138206;0.808460353;0.816041398;0.822332749;0.82972859;0.835877037;0.840781895;0.846848698;0.854113425;0.862634429;0.867496155;0.873610277;0.878487863;0.884669192;0.889579746;0.893159647;0.895381584;0.898752914;0.902028488;0.903652448;0.906426681;0.907008453;0.908175707;0.908267636;0.905777084;0.904373804;0.903598574;0.901702323;0.897023694;0.893452767;0.890989293;0.8861613;0.879548632;0.875170412;0.86950382;0.865109208;0.859404379;0.852583586;0.846944016;0.840081974;0.832010295;0.827488489;0.820554868;0.81466371;0.808702897;0.801444247;0.795213309;0.789999372;0.783402243;0.777764829;0.773081513;0.768201856;0.763345137;0.759652722;0.753802111;0.751224724;0.74699356;0.743611903;0.739390157;0.738462983;0.735073987;0.732686255;0.73127439;0.730821815;0.727968563;0.729411964;0.728458111;0.728448008;0.728687197;0.727917845;0.730751304;0.731184858;0.732575527;0.734941607;0.737061025;0.739212677;0.741266314;0.744669623;0.748000204;0.753089332;0.755581826;0.761809938;0.767052668;0.770793493;0.777173395;0.781653035;0.787681497;0.794631088;0.799091851;0.80633169;0.812264374;0.819276707;0.825025022;0.831903195;0.839948802;0.844358243;0.849950134;0.856769918;0.863107037;0.869238098;0.876362477;0.881846778;0.886364451;0.891166854;0.894900922;0.899184992;0.901947085;0.90421495;0.907770314;0.909140936;0.908351565;198.0574915;8;0.271;2.53334522;0.802559415;6.683889114;-1.653333333;72.8
0.900076208;0.901076256;0.899903682;0.898291785;0.897529913;0.895104702;0.893268815;0.888489944;0.886442229;0.879369852;0.876850042;0.871776591;0.865296204;0.859885301;0.853253129;0.847844683;0.841210691;0.835757306;0.829065697;0.821133789;0.816677541;0.810571223;0.80389214;0.796553419;0.790513936;0.784124111;0.779570345;0.774223255;0.768267321;0.763211089;0.759049967;0.755788668;0.751266321;0.747431041;0.744656267;0.739413977;0.738686104;0.735498323;0.733307493;0.732089633;0.731828155;0.729168988;0.727467289;0.730045207;0.728498361;0.728024636;0.730101956;0.729778993;0.730835092;0.735392808;0.735708017;0.73812124;0.741182266;0.744872278;0.748049101;0.752303191;0.75704284;0.760479416;0.764388321;0.7694752;0.774493575;0.779365733;0.78516151;0.791937958;0.797337993;0.803757005;0.808853406;0.815010618;0.819886635;0.828246888;0.832979874;0.838860373;0.845925343;0.854228503;0.858857179;0.864725595;0.86933721;0.872640479;0.878633378;0.88265246;0.88489965;0.887959674;0.890837984;0.892394113;0.895086471;0.895568668;0.897207805;0.896668814;0.893954027;0.892394027;0.891982413;0.889359767;0.887865085;0.883697968;0.878081195;0.876369965;0.870819958;0.865826715;0.860777208;0.855638494;0.850691041;0.843780597;0.83809319;0.833582571;0.825426661;0.82081255;0.814934789;0.807785816;0.801717031;0.796697962;0.791399103;0.785003088;0.778289418;0.774886661;0.770069086;0.764283466;0.759387517;0.755654272;0.752724904;0.747791002;0.743679038;0.740633722;0.738612616;0.737582017;0.734088382;0.731598939;0.730086487;0.729531623;0.727931978;0.727912127;0.726851245;0.726733135;0.727557565;0.729328434;0.728699433;0.731114312;0.732838062;0.732629845;0.73574546;0.740002713;0.74179417;0.744603464;0.748470819;0.752597879;0.755825355;0.760223177;0.763915941;0.769756343;0.773596608;0.779121216;0.785598864;0.790689763;0.796783252;0.803123;0.80970838;0.814226412;0.822206555;0.826554358;0.834434137;0.840621055;0.844075814;0.852186412;0.856076276;0.862723872;0.868121393;0.872216434;0.878763695;0.881645077;0.885895828;0.889371674;0.893942919;0.896258657;0.899162566;0.900966295;0.900048835;199.0574706;8;0.271;2.469910749;0.811111111;6.555180036;-1.635;72.8
0.900126957;0.901250925;0.900201912;0.898608498;0.89796221;0.8938838;0.891813103;0.889268944;0.885298572;0.880551512;0.875976644;0.870674231;0.865577567;0.858858904;0.852362298;0.847083687;0.840578722;0.835245986;0.828674281;0.820863203;0.814156741;0.808531553;0.802174632;0.795693573;0.790793699;0.784513776;0.779193988;0.774482954;0.768732898;0.764022697;0.757497692;0.754852832;0.750040683;0.746330984;0.743675748;0.742036073;0.737934547;0.734856852;0.732772589;0.731658867;0.731501446;0.728944277;0.727342964;0.726686834;0.726971529;0.728198974;0.730377395;0.730157331;0.730885744;0.732575376;0.735246681;0.738927228;0.740143266;0.745149606;0.749211097;0.753239515;0.755394106;0.762045028;0.766100233;0.771343845;0.773945191;0.781292393;0.786542075;0.792852598;0.799579564;0.805302798;0.811312389;0.81759013;0.822587073;0.828692572;0.835941627;0.841965289;0.846747487;0.855182569;0.859946154;0.865956522;0.870712762;0.876758257;0.881031185;0.885139194;0.886907202;0.892950722;0.893616588;0.895278567;0.898078738;0.89867424;0.8981596;0.900013158;0.897424032;0.895993287;0.895717153;0.893232551;0.888492166;0.884847659;0.882298515;0.877370956;0.87348688;0.867547287;0.861985047;0.857683701;0.852113946;0.847322935;0.8418562;0.835324241;0.8272757;0.822765761;0.81699483;0.809954109;0.803994297;0.797227326;0.792842512;0.785967484;0.780193263;0.775341247;0.77063392;0.766387948;0.761559406;0.757207194;0.751628055;0.748604645;0.744326093;0.740891384;0.737715678;0.736796935;0.733415227;0.7310331;0.729624936;0.729172165;0.72631628;0.727754116;0.726794046;0.726776685;0.727700705;0.726225474;0.729043598;0.729458077;0.730828025;0.733172433;0.736514439;0.737392292;0.739254875;0.742201282;0.746477862;0.751123536;0.753572189;0.759433759;0.762268544;0.768439307;0.773126943;0.778753936;0.78504296;0.790537897;0.79614508;0.801607245;0.807526185;0.814518459;0.820237887;0.827079411;0.832676951;0.839442884;0.84497726;0.851731429;0.857250864;0.862145274;0.867543078;0.873835291;0.877741755;0.882622283;0.886359973;0.890428823;0.893419802;0.895859533;0.899433477;0.90081378;0.900020115;200.0574675;8;0.271;2.478525839;0.808118081;6.750036609;-1.628333333;72.8
0.905117081;0.906226775;0.905169502;0.90528049;0.903195659;0.898881297;0.899066968;0.893534681;0.890923632;0.885647828;0.881367366;0.87596335;0.87084905;0.863972927;0.858333075;0.852056665;0.845489669;0.840107681;0.831114217;0.825638415;0.818906249;0.813254038;0.806301925;0.800383068;0.793954494;0.786823022;0.781497229;0.776817866;0.770994769;0.766328367;0.759812518;0.756928573;0.752063842;0.748306216;0.74560734;0.740442815;0.739788764;0.736676964;0.734561877;0.733420061;0.730560812;0.730653456;0.729030735;0.728356418;0.728625209;0.729838811;0.732005212;0.731773994;0.732492465;0.734174372;0.736841537;0.740519389;0.741737258;0.747505439;0.748980569;0.753430449;0.75700645;0.762400521;0.766975852;0.772451145;0.7764376;0.783268653;0.788261279;0.794111494;0.799600127;0.806105176;0.813274816;0.819914181;0.824898527;0.830994555;0.838236398;0.844256079;0.851468646;0.857472919;0.862584321;0.86987511;0.874432551;0.87908455;0.882979676;0.887300794;0.892046657;0.894927975;0.895413864;0.897306412;0.899815962;0.9003859;0.902115475;0.901676842;0.899069008;0.897618229;0.897327332;0.89482905;0.891680496;0.887511742;0.883868352;0.880359158;0.874717005;0.87038903;0.864761832;0.857890942;0.852295346;0.84546808;0.839863997;0.83303157;0.827366707;0.820461001;0.814679646;0.807624765;0.801649114;0.795411898;0.790459729;0.784223784;0.778560549;0.772877539;0.766761641;0.761907912;0.756570885;0.752503033;0.750017832;0.74492876;0.740947846;0.738024526;0.736122042;0.731743858;0.731818362;0.729429993;0.728013275;0.72419171;0.724686623;0.722774378;0.725137275;0.722110951;0.722667161;0.72450906;0.725491548;0.727692406;0.729033139;0.731343872;0.732047341;0.735491673;0.737313966;0.740149456;0.744138697;0.749034245;0.752753526;0.757127757;0.762387396;0.766137022;0.772500613;0.776820046;0.78301666;0.789428567;0.796746264;0.801597911;0.807496134;0.8144656;0.820166646;0.826988171;0.834969891;0.841733342;0.847268468;0.852675903;0.859551228;0.86419951;0.87191417;0.875862615;0.881751764;0.885980932;0.890385388;0.893925592;0.898566732;0.90096135;0.904495701;0.905843465;0.905024672;201.0574579;8;0.272;2.496815144;0.804788214;6.96960659;-1.62;72.8
0.89836013;0.899184039;0.897833019;0.897641617;0.895241637;0.893984007;0.890454825;0.888029853;0.883236161;0.879492099;0.874359804;0.871312765;0.86445724;0.85888202;0.854192514;0.846515009;0.84212918;0.834109789;0.82892285;0.821543075;0.81495484;0.808663166;0.802342557;0.797654903;0.790915133;0.785076111;0.78040661;0.773392466;0.769710544;0.764526309;0.760239021;0.756307622;0.751204465;0.747216637;0.744294008;0.742398783;0.738038481;0.736901542;0.735780912;0.73253755;0.730631327;0.7311792;0.729329687;0.728430366;0.728475753;0.72946496;0.731404453;0.730946306;0.734813347;0.736282828;0.738123021;0.73873291;0.743195769;0.745196935;0.748227176;0.752328361;0.755952603;0.760186291;0.763925636;0.769101058;0.774990937;0.779992544;0.785652393;0.792276445;0.797526408;0.80378912;0.80873097;0.814729313;0.821809326;0.827633172;0.8345898;0.840314526;0.844792657;0.8529035;0.857347201;0.863015885;0.867425156;0.873105804;0.877494203;0.880522288;0.883788867;0.886356678;0.890021959;0.891412339;0.89393838;0.894251973;0.892384123;0.895008993;0.892120233;0.890384096;0.889793447;0.886990109;0.885310849;0.881145383;0.875399227;0.873246341;0.867886814;0.862305403;0.857586208;0.851695761;0.844750442;0.840188825;0.834366149;0.827308338;0.821422387;0.816671246;0.808961084;0.803355795;0.797136251;0.791963102;0.785458031;0.781162407;0.775228455;0.77060629;0.764504619;0.760439523;0.755979789;0.752157965;0.746370575;0.74411121;0.739902607;0.736759751;0.734639255;0.730133012;0.729909917;0.727309788;0.725683069;0.725009656;0.721928584;0.723142262;0.721949135;0.721691783;0.722368532;0.723986053;0.723197776;0.72671474;0.727823538;0.729896208;0.730193191;0.733551394;0.736806816;0.740043939;0.74412218;0.746529209;0.751843987;0.755078807;0.759443164;0.76500911;0.769503543;0.77490203;0.781194969;0.786202959;0.792149418;0.796755163;0.80476073;0.809104932;0.816903294;0.823446286;0.828732789;0.835179981;0.840382338;0.846787139;0.852217778;0.858358063;0.863509598;0.869960755;0.874991516;0.878927145;0.881869743;0.887746462;0.889639658;0.891806962;0.895102131;0.896197266;0.898445105;202.0574284;8;0.271;2.449436771;0.810760668;6.872762932;-1.633333333;72.8
0.901782054;0.90288192;0.901813073;0.898549161;0.897019437;0.895442957;0.892190677;0.890047492;0.885532742;0.882074006;0.877560464;0.872208414;0.867099263;0.86030306;0.85376627;0.848449979;0.841908748;0.836544004;0.829941618;0.82210084;0.815369693;0.809719443;0.802776246;0.796837571;0.791870839;0.785620279;0.77789267;0.773495989;0.769102629;0.764541762;0.758546002;0.755131032;0.750291676;0.746555034;0.743876023;0.741187332;0.738088647;0.73498856;0.732882883;0.731748169;0.731567903;0.728988839;0.727366487;0.726690518;0.726955421;0.728162888;0.730320907;0.730078916;0.730784203;0.732811552;0.735101967;0.738759546;0.741362427;0.745696487;0.748971042;0.752205416;0.755098209;0.761197512;0.765743752;0.770955496;0.775258164;0.781119231;0.786079356;0.792937411;0.798424449;0.804925206;0.810724823;0.818355201;0.823704051;0.829792037;0.837022622;0.84302629;0.850224243;0.856209914;0.860964516;0.866958377;0.871703074;0.877738384;0.882491446;0.885898151;0.888755747;0.891542617;0.89543262;0.897060958;0.899826603;0.900393445;0.898785365;0.898342536;0.899063721;0.897610914;0.896856158;0.8948129;0.890057432;0.886399043;0.883839078;0.878903989;0.87501343;0.869144439;0.863531586;0.858679358;0.853569733;0.846725722;0.84110591;0.83425532;0.828582277;0.821665538;0.815874096;0.810337445;0.803332106;0.797895552;0.791636138;0.786376206;0.780676338;0.776163684;0.769314626;0.765514258;0.761906422;0.758210025;0.751914093;0.749638831;0.74535617;0.741919427;0.737900169;0.736958881;0.73355359;0.731147954;0.72971813;0.729245193;0.72636872;0.727786985;0.726805882;0.726766352;0.727668971;0.726174179;0.728971759;0.729366112;0.730714661;0.733035551;0.736353955;0.737209344;0.74035365;0.743742665;0.747975464;0.750838831;0.754015667;0.760608171;0.763620507;0.76975953;0.77441301;0.778861782;0.784522698;0.791586252;0.795566381;0.802774571;0.808669599;0.815638932;0.821339684;0.828164127;0.833745235;0.840494376;0.84601328;0.852728722;0.858262156;0.864246108;0.869591238;0.874813898;0.879692925;0.884528748;0.886991583;0.890553953;0.893902781;0.897617486;0.897818029;0.902512125;0.901690736;203.0574501;8;0.27;2.483721728;0.80961183;8.311444257;-1.641666667;72.8
0.905109463;0.903079127;0.905125569;0.901860586;0.900203225;0.898765713;0.895525738;0.893399396;0.88890745;0.884415829;0.880291696;0.874884228;0.870617786;0.862888603;0.858062931;0.850956224;0.844381432;0.838987377;0.832359467;0.824496424;0.820105892;0.8120809;0.807468919;0.799175468;0.794256215;0.787954937;0.78221498;0.775833265;0.772384678;0.767436966;0.761299058;0.757747778;0.75405461;0.750252073;0.747511822;0.74231015;0.74162123;0.73847817;0.736334575;0.73516693;0.731742931;0.732358143;0.730717489;0.730026817;0.730281495;0.731483166;0.73363975;0.73340089;0.73411384;0.735826868;0.73845809;0.742136238;0.744164846;0.749129469;0.752440513;0.754847367;0.758660095;0.763755724;0.769420874;0.773753216;0.777713373;0.785003888;0.790049062;0.796424365;0.803154202;0.807285424;0.81481695;0.821064859;0.827317216;0.832121569;0.839352871;0.845360182;0.852566366;0.858562868;0.86332501;0.869336876;0.874630535;0.880150358;0.88494241;0.888379557;0.892289766;0.895034507;0.89826856;0.900480668;0.899866237;0.900419726;0.902132397;0.901673789;0.902384676;0.900924769;0.897270659;0.894756303;0.893377035;0.889730772;0.886303168;0.881955432;0.876269896;0.871892176;0.866224658;0.861825063;0.856165032;0.849277769;0.843619728;0.836738903;0.831031541;0.824088589;0.818275573;0.813559249;0.80755523;0.800252497;0.79402836;0.788716777;0.784445247;0.778775129;0.773086911;0.767857192;0.762559649;0.758381496;0.755774969;0.750574853;0.747785725;0.743482047;0.741496283;0.740165196;0.737056398;0.734612774;0.733148962;0.732646039;0.73309183;0.731142364;0.730145435;0.730094565;0.730990906;0.729493166;0.732292105;0.732692467;0.734051572;0.736387559;0.73905611;0.740603052;0.742473472;0.746448697;0.749318801;0.754384644;0.75685609;0.760902858;0.766115985;0.771099507;0.776855087;0.782430198;0.788598922;0.791763109;0.79985605;0.8051217;0.811010834;0.817975918;0.823673459;0.830496577;0.836077322;0.842834744;0.848362528;0.85511305;0.860634409;0.864891382;0.870410567;0.876029281;0.882826732;0.884629127;0.890496145;0.894017391;0.898642983;0.900457258;0.901192555;0.902528439;0.905027365;204.0574338;8;0.27;2.507762504;0.810313076;8.376174426;-1.655;72.8
