data_rho1;data_rho2;data_rho3;data_rho4;data_rho5;data_rho6;data_rho7;data_rho8;data_rho9;data_rho10;data_rho11;data_rho12;data_rho13;data_rho14;data_rho15;data_rho16;data_rho17;data_rho18;data_rho19;data_rho20;data_rho21;data_rho22;data_rho23;data_rho24;data_rho25;data_rho26;data_rho27;data_rho28;data_rho29;data_rho30;data_rho31;data_rho32;data_rho33;data_rho34;data_rho35;data_rho36;data_rho37;data_rho38;data_rho39;data_rho40;data_rho41;data_rho42;data_rho43;data_rho44;data_rho45;data_rho46;data_rho47;data_rho48;data_rho49;data_rho50;data_rho51;data_rho52;data_rho53;data_rho54;data_rho55;data_rho56;data_rho57;data_rho58;data_rho59;data_rho60;data_rho61;data_rho62;data_rho63;data_rho64;data_rho65;data_rho66;data_rho67;data_rho68;data_rho69;data_rho70;data_rho71;data_rho72;data_rho73;data_rho74;data_rho75;data_rho76;data_rho77;data_rho78;data_rho79;data_rho80;data_rho81;data_rho82;data_rho83;data_rho84;data_rho85;data_rho86;data_rho87;data_rho88;data_rho89;data_rho90;data_rho91;data_rho92;data_rho93;data_rho94;data_rho95;data_rho96;data_rho97;data_rho98;data_rho99;data_rho100;data_rho101;data_rho102;data_rho103;data_rho104;data_rho105;data_rho106;data_rho107;data_rho108;data_rho109;data_rho110;data_rho111;data_rho112;data_rho113;data_rho114;data_rho115;data_rho116;data_rho117;data_rho118;data_rho119;data_rho120;data_rho121;data_rho122;data_rho123;data_rho124;data_rho125;data_rho126;data_rho127;data_rho128;data_rho129;data_rho130;data_rho131;data_rho132;data_rho133;data_rho134;data_rho135;data_rho136;data_rho137;data_rho138;data_rho139;data_rho140;data_rho141;data_rho142;data_rho143;data_rho144;data_rho145;data_rho146;data_rho147;data_rho148;data_rho149;data_rho150;data_rho151;data_rho152;data_rho153;data_rho154;data_rho155;data_rho156;data_rho157;data_rho158;data_rho159;data_rho160;data_rho161;data_rho162;data_rho163;data_rho164;data_rho165;data_rho166;data_rho167;data_rho168;data_rho169;data_rho170;data_rho171;data_rho172;data_rho173;data_rho174;data_rho175;time;volt;current;Volume;Aspect_Ratio;Integr_Surface_Area;centred_z;conc;content;ST;;;;
0.922474708;0.92082307;0.922823534;0.919323447;0.91945385;0.916248997;0.914359526;0.910151298;0.906224721;0.902025073;0.896028758;0.892076819;0.887070868;0.880387583;0.874420149;0.866700985;0.861592458;0.853405951;0.846415351;0.840581575;0.833508564;0.825828341;0.820308363;0.814125827;0.806611769;0.800656359;0.795670396;0.787921204;0.784009494;0.778922431;0.772499291;0.769705838;0.764345689;0.760127006;0.756998161;0.754705227;0.750390247;0.747415588;0.7478554;0.74299332;0.742501865;0.742972047;0.741060625;0.74011423;0.740126844;0.741098672;0.743036145;0.742591142;0.745898879;0.748000632;0.749745087;0.750588215;0.755144941;0.75725618;0.760415908;0.764666703;0.770060329;0.774526278;0.78069343;0.785930823;0.789872839;0.796222336;0.80238405;0.807650303;0.815524635;0.820360629;0.827566589;0.834554052;0.84065828;0.848899742;0.853542586;0.861762842;0.868804575;0.87465701;0.881776243;0.886676559;0.892420824;0.895860154;0.901731391;0.906688626;0.909923047;0.912223057;0.915660646;0.916857056;0.919222745;0.91941158;0.920786515;0.920014523;0.918935528;0.917608368;0.914812429;0.912079309;0.909239586;0.904313942;0.900559719;0.89580088;0.891497201;0.885015665;0.879522019;0.873580109;0.867465477;0.860153127;0.854095095;0.84746017;0.8407675;0.834710997;0.828785457;0.822329332;0.816036485;0.808462189;0.801931853;0.79642453;0.790956425;0.785860957;0.778707888;0.775407754;0.770069079;0.765928882;0.760985144;0.757328439;0.752881439;0.749524281;0.747212485;0.745792998;0.742156839;0.739422602;0.737680482;0.736909539;0.737095683;0.734890845;0.733645868;0.736685945;0.734008932;0.735619346;0.73819438;0.738379034;0.739527137;0.741655347;0.744787217;0.745590601;0.750667032;0.753407825;0.757215345;0.761895595;0.764486356;0.768970173;0.773866868;0.77836382;0.784003051;0.789873581;0.795535951;0.802609686;0.806615059;0.81324383;0.818867523;0.827412056;0.833400248;0.839988729;0.847745462;0.854301774;0.859639109;0.866204479;0.873067738;0.878192153;0.885410884;0.890338919;0.895830208;0.900002096;0.904392922;0.909691608;0.911766228;0.916363388;0.918757299;0.921289701;0.920132931;171.0576806;8;0.267;2.6323221;0.801444043;6.942147634;-1.741666667;;0.113641642;62.39423194;;;;
0.921747199;0.919443344;0.921669796;0.91839266;0.917745606;0.915336944;0.912152041;0.910078235;0.905580582;0.899787271;0.895334985;0.891862709;0.885214574;0.879576314;0.872742937;0.867164366;0.860391101;0.852431522;0.845663676;0.840045899;0.833188495;0.825076549;0.820397675;0.812054242;0.807102948;0.800788323;0.793771729;0.788693891;0.782860342;0.77794833;0.771599651;0.769020887;0.763876755;0.759864164;0.756933281;0.754772595;0.750709623;0.747422559;0.745149163;0.743865253;0.743553523;0.740859024;0.74247357;0.741709413;0.741905984;0.73972472;0.741843413;0.74157752;0.745656777;0.747352738;0.749357506;0.75030814;0.755059167;0.757363089;0.760722298;0.765181059;0.769422433;0.773838954;0.778026873;0.783424418;0.790112384;0.794040254;0.801741606;0.806102124;0.813840479;0.820255057;0.825391451;0.833512716;0.838868109;0.84493802;0.85216896;0.85819588;0.86543464;0.871481556;0.878752049;0.882411612;0.889832191;0.893471029;0.898402268;0.902015445;0.906578483;0.909129832;0.91280776;0.914247629;0.916849356;0.917272058;0.915542262;0.915001518;0.915646182;0.914137563;0.912426287;0.907969488;0.906551315;0.902926204;0.897082072;0.895121696;0.889112081;0.884443726;0.878505506;0.87227631;0.865490667;0.860881327;0.855038104;0.847987338;0.842131454;0.835054135;0.82912356;0.821944796;0.815860097;0.810841623;0.802498382;0.796844289;0.792535964;0.786841526;0.780356107;0.775910956;0.772752789;0.768704859;0.762192009;0.760206739;0.756167569;0.752959691;0.750219353;0.746180745;0.745264887;0.743466892;0.741881906;0.740200662;0.73827287;0.738313474;0.738517439;0.738405092;0.739249358;0.737710096;0.740477804;0.740857901;0.742207311;0.744544005;0.747892882;0.748794603;0.753094661;0.756206092;0.757648337;0.762779409;0.765777696;0.772384948;0.777431037;0.780989488;0.787340898;0.791977048;0.797408989;0.802479729;0.809656177;0.815691425;0.821526344;0.828450139;0.834119304;0.84092619;0.848909508;0.854160195;0.861268698;0.868081227;0.873687178;0.879774564;0.884814012;0.890669967;0.896412632;0.900837745;0.904649976;0.908217879;0.912457477;0.914690362;0.91808365;0.919306804;0.921714183;172.0576808;8;0.265;2.624586641;0.804701627;7.122527343;-1.736666667;;0.113976578;62.29423192;;;;
0.923390289;0.924352864;0.923172954;0.923185012;0.921023557;0.920038039;0.915839521;0.91259264;0.907968233;0.903486136;0.897650694;0.892831309;0.887159576;0.881422635;0.874498437;0.86833922;0.860519895;0.853932206;0.847085037;0.839029786;0.832104851;0.826287627;0.819186787;0.813138802;0.805756746;0.799842646;0.793976274;0.787451689;0.781235549;0.776262317;0.772179483;0.766132112;0.761733198;0.757801465;0.753983977;0.752067042;0.747703007;0.744381834;0.743107831;0.740747994;0.74039303;0.737650786;0.739214541;0.738395063;0.738532106;0.739626672;0.738336935;0.741360712;0.741996961;0.743608174;0.746213506;0.749840587;0.75102111;0.756251114;0.760046243;0.763722285;0.766259743;0.772927083;0.777029126;0.782334943;0.787965077;0.792750946;0.800756096;0.805058946;0.812736646;0.8190872;0.826493074;0.832623394;0.83986424;0.845870647;0.853038243;0.858996027;0.866169686;0.872150515;0.879401679;0.885463039;0.890304459;0.896459805;0.901367439;0.904960922;0.908812727;0.913445779;0.914866853;0.91889595;0.918743614;0.919088376;0.920618306;0.92000151;0.920576103;0.918547507;0.915264164;0.912686543;0.907880424;0.905786591;0.901633934;0.896726354;0.891401958;0.886562542;0.880571228;0.873309287;0.867358902;0.862654916;0.854491519;0.849587089;0.84126053;0.836499637;0.828125818;0.822500151;0.814842213;0.809651446;0.803257957;0.797888129;0.791150599;0.78538496;0.780583216;0.775072166;0.769884583;0.765886797;0.763012452;0.757559437;0.753244034;0.750013569;0.747824714;0.746387198;0.743012645;0.740398735;0.73877555;0.738123073;0.735078835;0.736344176;0.735220953;0.735050981;0.735833122;0.737572487;0.736923039;0.73722626;0.741889094;0.743234466;0.74399395;0.748284339;0.750119704;0.75298616;0.757040888;0.76198051;0.765072795;0.769186597;0.776624675;0.780131005;0.786094834;0.790625011;0.79646716;0.803735617;0.809776456;0.816838548;0.822608428;0.8294645;0.835070941;0.841813761;0.849734427;0.856455239;0.861963398;0.868712201;0.876754282;0.882424781;0.887359872;0.893648829;0.899366751;0.903773848;0.909561387;0.913472268;0.916910982;0.919967864;0.920840172;0.924407752;0.923402942;173.0576727;8;0.264;2.638362627;0.799638989;6.946301248;-1.72;;0.113381459;62.19423273;;;;
0.921730675;0.922115748;0.921555424;0.918612701;0.919441674;0.915074636;0.91264584;0.90974014;0.905301572;0.90173348;0.897200601;0.891411922;0.886928399;0.880972464;0.874322017;0.868681808;0.861847583;0.856218365;0.848923407;0.841340813;0.834433398;0.82863392;0.821555336;0.81553008;0.808176376;0.801823703;0.796664576;0.792065238;0.786749964;0.781691471;0.777299923;0.771403664;0.767023707;0.765667041;0.760239334;0.757132308;0.754334278;0.752811005;0.750456197;0.749099194;0.74536435;0.745968405;0.744194512;0.74338893;0.743546371;0.744667755;0.746760208;0.7464756;0.747354796;0.748941879;0.75149318;0.755191211;0.758851508;0.762276535;0.765661499;0.770152248;0.773546706;0.778898459;0.783144441;0.788607545;0.792654517;0.799389036;0.804690748;0.811376571;0.817431898;0.823796408;0.831224296;0.837388293;0.844567388;0.850712864;0.855539675;0.863516789;0.868756697;0.874789638;0.882092148;0.888214114;0.89311723;0.896754529;0.901837159;0.90555906;0.91028035;0.912834837;0.915968951;0.917809884;0.918181693;0.920710412;0.918925483;0.918333489;0.918931398;0.917380881;0.913660538;0.91109787;0.909694566;0.905363978;0.900081322;0.895180562;0.891345475;0.8863277;0.880308435;0.875352129;0.86963288;0.862472021;0.856565734;0.849456878;0.843546405;0.836416018;0.830433864;0.824347641;0.817071889;0.812012799;0.805847526;0.800297859;0.795958851;0.790240176;0.783157728;0.779276102;0.775345092;0.769596002;0.766121928;0.762788579;0.758414965;0.755134441;0.752903484;0.748224159;0.748028826;0.745394132;0.743756337;0.743095639;0.740050679;0.741320642;0.740209092;0.740057169;0.740863969;0.739289245;0.742023271;0.742371483;0.743690617;0.745998493;0.749319851;0.75019581;0.754936252;0.757979828;0.761895781;0.764088969;0.769840064;0.773920162;0.778913203;0.782421094;0.788558713;0.793180035;0.799122515;0.803722524;0.810820012;0.816847155;0.822639877;0.829521943;0.835150244;0.841916512;0.849859112;0.854180054;0.862139022;0.866439185;0.874478711;0.880333023;0.88532058;0.891299562;0.894784212;0.901432505;0.904957132;0.908250525;0.912667068;0.914851405;0.918195739;0.919369762;0.921728497;174.0576594;8;0.264;2.643511188;0.806509946;7.002989074;-1.748333333;;0.113160635;62.09423406;;;;
0.923409104;0.924429049;0.923306508;0.922388331;0.921272642;0.917959042;0.916243948;0.911713165;0.908474794;0.904029276;0.898253584;0.893495704;0.887866367;0.882178791;0.875304145;0.869684997;0.86287772;0.85540003;0.85046669;0.842446817;0.83557029;0.829795022;0.822748294;0.814596124;0.809434675;0.803115682;0.797783199;0.792553779;0.786268542;0.781251176;0.776310083;0.771038482;0.766057117;0.762236244;0.758824412;0.756898336;0.752533084;0.752636582;0.750310782;0.748981898;0.745275468;0.745906429;0.744159735;0.743381008;0.743565221;0.744713551;0.743484537;0.746575876;0.747287386;0.748981347;0.751677896;0.755404138;0.756693799;0.759543623;0.76539604;0.767001336;0.772468371;0.777936908;0.782268884;0.787523603;0.791873778;0.798442368;0.805329479;0.8108616;0.81621634;0.822614356;0.830073353;0.83626092;0.843567452;0.849643615;0.856886791;0.862929021;0.869790207;0.876269959;0.881139172;0.887282888;0.892207332;0.897091567;0.903293474;0.907029753;0.909450542;0.913054247;0.915168077;0.918607748;0.918572516;0.918974606;0.920561546;0.920001817;0.917297734;0.915775583;0.915435526;0.912914834;0.908165162;0.904539058;0.902034164;0.895354845;0.891954261;0.884634181;0.881222229;0.874010126;0.868108146;0.863451757;0.855137423;0.850480654;0.842202856;0.837489541;0.829165031;0.823411273;0.815868173;0.810839185;0.804495636;0.799178398;0.792493845;0.786782858;0.782626565;0.778243852;0.772965971;0.767070383;0.764224796;0.76007002;0.758109352;0.754861082;0.750036283;0.748012835;0.744416511;0.742470358;0.743629768;0.739635246;0.739978835;0.737936559;0.736856536;0.740065646;0.73756204;0.739351611;0.739360516;0.74248834;0.743835561;0.746171794;0.747030209;0.750428892;0.752338975;0.756363829;0.759305798;0.764453344;0.767028814;0.772488359;0.775572941;0.781680169;0.7879483;0.79339061;0.797444647;0.804860286;0.810929179;0.815686084;0.823864727;0.828556112;0.836444578;0.843248845;0.848826681;0.855595656;0.861151765;0.867949375;0.874087445;0.880417123;0.886765115;0.892755465;0.896252445;0.900821766;0.906458383;0.910773224;0.914211181;0.916421091;0.919792959;0.92099547;0.923384754;175.0576489;8;0.266;2.646823925;0.805054152;6.974889921;-1.758333333;;0.113019005;61.99423511;;;;
0.920090551;0.921149835;0.920062433;0.918466944;0.918086402;0.914322545;0.912736193;0.908577694;0.905196325;0.900904918;0.895126378;0.89036107;0.884961196;0.879350911;0.872550014;0.866999075;0.860253775;0.854707744;0.847953661;0.839984783;0.833153176;0.827422415;0.820412451;0.814453592;0.807162344;0.800870447;0.795560862;0.791226905;0.78543473;0.780568407;0.774154179;0.770568556;0.765425185;0.761414008;0.758485576;0.756599437;0.752272788;0.751001316;0.7467301;0.74545833;0.745160778;0.742481824;0.744114562;0.743370264;0.743588864;0.744771673;0.743577364;0.746703765;0.747450844;0.749181019;0.751915563;0.752402807;0.757009801;0.759360983;0.76277167;0.767286502;0.771698968;0.77607001;0.780328421;0.785802906;0.791117441;0.796593142;0.80404019;0.808572078;0.816174245;0.822608278;0.827747469;0.833973148;0.841308283;0.847415207;0.854688208;0.860754642;0.868043358;0.874140786;0.879033868;0.885194862;0.890133782;0.896390029;0.899392567;0.903213063;0.908110878;0.910673841;0.914368796;0.91582463;0.915327169;0.918890596;0.917185387;0.916670633;0.917342891;0.915863927;0.912211808;0.909717711;0.908381484;0.904796512;0.899388707;0.89472926;0.890274051;0.884117058;0.878727323;0.8735986;0.86774031;0.863132458;0.854865096;0.850250899;0.84201473;0.837339668;0.831423671;0.824264283;0.818198931;0.810848301;0.806902123;0.800913844;0.794615708;0.78932219;0.784627682;0.779507095;0.77431616;0.770319522;0.765477718;0.76201396;0.757718181;0.754511767;0.752351762;0.751203809;0.747613423;0.745044521;0.743470767;0.742872793;0.740834164;0.741221383;0.740170959;0.740079921;0.740947759;0.742780186;0.74223025;0.742640873;0.74402364;0.746396802;0.749785544;0.750729161;0.755414173;0.758508553;0.762475007;0.764922957;0.768052661;0.774656645;0.777283961;0.78326612;0.787785182;0.793265086;0.79971894;0.804805512;0.810913984;0.81570736;0.823925602;0.828511752;0.836582435;0.842355193;0.849049976;0.855859241;0.861462621;0.868306622;0.873939402;0.880868416;0.886321538;0.891024194;0.895899357;0.900511548;0.904321294;0.908720412;0.911625653;0.915898731;0.916351436;0.91760494;0.920040546;176.0576496;8;0.267;2.634424611;0.807971014;7.16355819;-1.768333333;;0.113550945;61.89423504;;;;
0.920065114;0.921051609;0.919891028;0.919918559;0.917770027;0.915667241;0.913572269;0.908074227;0.906235852;0.900378443;0.895872137;0.890107934;0.885642411;0.879954334;0.873072243;0.867448013;0.860625733;0.852623236;0.848184522;0.84014989;0.833247184;0.825891821;0.819854097;0.814356099;0.807001084;0.800647693;0.795278326;0.789018169;0.782783811;0.777812269;0.774027419;0.768003389;0.765786622;0.761936555;0.758966285;0.753618038;0.752712968;0.749370123;0.747044671;0.745712089;0.741997638;0.742616735;0.740853919;0.740054898;0.740214539;0.741333929;0.743420386;0.743124734;0.743793228;0.745439157;0.748082532;0.751750364;0.754838085;0.758760241;0.762099394;0.766538272;0.769781782;0.775161446;0.779334975;0.784717684;0.789041637;0.795310268;0.800500858;0.807064122;0.813888944;0.820136556;0.82662546;0.833849533;0.838749762;0.844777276;0.851965574;0.857942892;0.865136306;0.871133632;0.878400645;0.884408037;0.8886152;0.89383046;0.897791429;0.901346073;0.905176291;0.907694851;0.911340058;0.912743238;0.915307973;0.915690937;0.917254468;0.916666999;0.913931777;0.912375128;0.911994602;0.908897687;0.904630647;0.900947913;0.897807373;0.893103239;0.887083855;0.882402936;0.876449883;0.869890025;0.865879675;0.858767256;0.852900765;0.845822465;0.839940984;0.832833681;0.826870736;0.822018451;0.815890798;0.808478123;0.802106383;0.796757505;0.791733734;0.786675304;0.779504827;0.775669551;0.77144007;0.767435752;0.762412499;0.75910292;0.754788139;0.751560007;0.749375296;0.745385472;0.744576928;0.741972844;0.740361027;0.739722147;0.739498354;0.737976444;0.736872875;0.736724684;0.737530821;0.739296476;0.738675799;0.7404386;0.742173489;0.744238467;0.745888916;0.750222165;0.752104577;0.755021252;0.75901291;0.762894314;0.766672016;0.77032302;0.775259612;0.781199533;0.785674215;0.791106075;0.797507896;0.802535725;0.808585851;0.815671381;0.821465344;0.828344921;0.833972303;0.840735537;0.848672928;0.852988141;0.860940472;0.867691005;0.873260217;0.878477687;0.883494792;0.890081728;0.8957627;0.9001271;0.903223589;0.907379924;0.910964716;0.914329388;0.916515501;0.917696319;0.920060462;177.0576575;8;0.267;2.620908752;0.804347826;6.960502284;-1.761666667;;0.11413652;61.79423425;;;;
0.923387707;0.924346665;0.923163475;0.923172301;0.921008455;0.916623379;0.914513465;0.911287371;0.906811403;0.903407031;0.897613319;0.892787372;0.885941894;0.880217815;0.873299971;0.867642169;0.860788832;0.852753827;0.845911415;0.838630529;0.830931685;0.825110321;0.81800763;0.811456004;0.80456666;0.797800753;0.792766203;0.785922812;0.780005936;0.775005122;0.770648008;0.765247203;0.760433371;0.75647896;0.752247752;0.750348438;0.745998861;0.74611188;0.743785522;0.739073742;0.738724219;0.739330154;0.73754989;0.736729219;0.736862895;0.737951909;0.736654938;0.739668462;0.740293469;0.741890454;0.744478942;0.748085453;0.749902017;0.754955032;0.758214559;0.762490175;0.7650453;0.770989784;0.775330346;0.780596672;0.786845256;0.791510369;0.799577962;0.806246684;0.811562758;0.817908897;0.825309442;0.831437273;0.838668306;0.84466551;0.851823387;0.858736255;0.864932423;0.871930356;0.878126789;0.884170715;0.888987087;0.895120912;0.900332697;0.904045593;0.908837957;0.911295782;0.914885625;0.916237116;0.918753887;0.919094436;0.920621338;0.920001239;0.917237224;0.915655474;0.915254147;0.912670825;0.907863395;0.90444818;0.901046561;0.896244697;0.890133439;0.885369753;0.879338474;0.874604796;0.86863137;0.861456257;0.855532548;0.848404029;0.842471364;0.835320551;0.829317463;0.822069678;0.815915257;0.808473678;0.802073015;0.79669955;0.789955416;0.784182112;0.779567253;0.773152499;0.770154621;0.765708219;0.761198246;0.757012534;0.75270902;0.749261562;0.746100857;0.744934891;0.741316879;0.738752742;0.737098519;0.736452392;0.736761444;0.734679387;0.733555805;0.733383287;0.73416068;0.735893091;0.737428708;0.738900616;0.740175105;0.742432894;0.745096807;0.746513418;0.748695735;0.754395506;0.755808292;0.7600966;0.766294698;0.769912662;0.774697955;0.780725116;0.783979411;0.791200156;0.797574832;0.802578017;0.808599187;0.815655821;0.821423055;0.828275757;0.836248486;0.842994783;0.84851433;0.855222434;0.863161182;0.868118093;0.875467522;0.882308397;0.887398087;0.893326868;0.897982477;0.902357631;0.906844314;0.912488322;0.914474152;0.916644657;0.919933814;0.921076128;0.923405058;178.057656;8;0.266;2.631070932;0.797833935;6.948251327;-1.728333333;;0.113695682;61.6942344;;;;
0.926728855;0.927711723;0.926556588;0.926598034;0.924471007;0.92013282;0.918330271;0.914864076;0.910471654;0.907065243;0.901405041;0.896562812;0.889499616;0.883753862;0.876819926;0.868916272;0.863504098;0.856251814;0.849409711;0.841356439;0.83444473;0.828572212;0.821551124;0.813246482;0.808162262;0.799528461;0.794739314;0.789627088;0.783754899;0.77880547;0.772301059;0.769165102;0.764434966;0.760366215;0.75738074;0.751950061;0.751053422;0.747716261;0.745394422;0.744063345;0.740348166;0.740964562;0.739196872;0.738390861;0.738541354;0.739649407;0.741722311;0.74141074;0.742060908;0.746232828;0.746306094;0.749948052;0.754646211;0.756897347;0.760201259;0.764601728;0.770151819;0.773135866;0.778863585;0.784115157;0.789196217;0.795013454;0.802420463;0.809030311;0.8150804;0.821440157;0.828766156;0.835013784;0.842275414;0.848307093;0.855504616;0.861499151;0.868710508;0.875440444;0.882027052;0.888138198;0.893035342;0.89925268;0.903663141;0.90788966;0.9121364;0.914585393;0.918170704;0.919522482;0.922046065;0.922396769;0.923936993;0.923334838;0.920592923;0.919037508;0.918667059;0.916120305;0.911352549;0.90770875;0.902086973;0.8972861;0.893037895;0.886731137;0.881417113;0.875662239;0.869694278;0.862529346;0.856616003;0.849496585;0.841186323;0.836440223;0.828083406;0.822026954;0.814718954;0.808365677;0.803274015;0.796049651;0.789811398;0.784913088;0.780656356;0.774824426;0.769657815;0.764618627;0.759111999;0.75592903;0.75309088;0.749876828;0.747703791;0.743074512;0.740360946;0.740321377;0.738662283;0.734709962;0.735042522;0.732981846;0.735211705;0.735055183;0.735850792;0.734258604;0.736967906;0.737284969;0.738565777;0.740827898;0.744095841;0.744910677;0.749782263;0.753134559;0.756889723;0.759229847;0.764661833;0.769078647;0.773034419;0.779042761;0.784522742;0.789949905;0.79634609;0.803729886;0.808330308;0.81448697;0.822630448;0.829503193;0.835123813;0.841883593;0.849821131;0.856557216;0.8620831;0.871321267;0.876911318;0.882232515;0.889463872;0.89386742;0.900078575;0.904570397;0.909846153;0.913383244;0.917759394;0.919911993;0.9232315;0.924385877;0.926731422;179.0576403;8;0.265;2.651257294;0.79676259;7.270015937;-1.723333333;;0.112830017;61.59423597;;;;
0.92175466;0.922808103;0.921717038;0.92181648;0.919740365;0.91588382;0.914254292;0.910247797;0.906636757;0.902598169;0.896836296;0.892088896;0.886283332;0.880650378;0.87382697;0.868255915;0.86149432;0.853545345;0.846787951;0.841184036;0.834343637;0.82860242;0.821586836;0.813825517;0.808329651;0.80022732;0.795491227;0.789989226;0.784182042;0.780784018;0.773244548;0.770653028;0.765500032;0.761480491;0.75854466;0.753672416;0.752317889;0.749032668;0.746763018;0.745484818;0.74518081;0.74249613;0.740785801;0.743372262;0.741138671;0.741421916;0.743561152;0.743318247;0.746270077;0.747936318;0.748440651;0.752166799;0.755408921;0.759298376;0.762701297;0.767207271;0.770514786;0.775973091;0.780222864;0.78568712;0.789952702;0.796457073;0.801744847;0.808413868;0.815003855;0.821429565;0.826563498;0.835140727;0.840104789;0.846198883;0.853456802;0.859506985;0.866775887;0.872855337;0.880208588;0.885451173;0.889698914;0.894999747;0.899982821;0.905011517;0.906444006;0.912271293;0.912713266;0.914916978;0.916791489;0.917234759;0.918860347;0.918336915;0.917370672;0.914176801;0.913865321;0.911371406;0.906647894;0.904176952;0.900559013;0.895727408;0.890171773;0.885711043;0.88045054;0.874928383;0.869044728;0.861962854;0.856128903;0.849086103;0.843243917;0.836178794;0.830260976;0.825457259;0.819381289;0.812024913;0.805713848;0.800426653;0.794761643;0.789801713;0.785790666;0.779617872;0.774417441;0.770412953;0.766662357;0.762091072;0.757787034;0.754573396;0.752406923;0.750257012;0.747655075;0.745079336;0.743499241;0.742895218;0.743254407;0.74123141;0.740174822;0.740077728;0.740939437;0.742765483;0.742209659;0.74261433;0.745189682;0.746357396;0.749738814;0.751967615;0.756151708;0.759178471;0.763288899;0.764840378;0.771214709;0.775015999;0.78000079;0.784504244;0.78972896;0.794472331;0.800916978;0.805995938;0.812093265;0.819238598;0.825093426;0.832045492;0.837746713;0.844591067;0.850211191;0.857025432;0.862778953;0.869478578;0.875119083;0.882058012;0.887778035;0.892234761;0.898021448;0.902498938;0.907948404;0.911285478;0.915746811;0.917983998;0.91992035;0.92261968;0.921709199;180.0576622;8;0.265;2.642200926;0.806509946;6.945278836;-1.735;;0.113216751;61.49423378;;;;
